Code,Quantity,Rate,Diff,Name,Date,ValidFromDate
CNY,10,3.8013,0.0000,ჩინური იუანი,11/11/2025,11/12/2025
CNY,10,3.8013,0.0006,ჩინური იუანი,11/10/2025,11/11/2025
CNY,10,3.8019,0.0015,ჩინური იუანი,11/7/2025,11/8/2025
CNY,10,3.8034,0.0008,ჩინური იუანი,11/6/2025,11/7/2025
CNY,10,3.8026,0.0022,ჩინური იუანი,11/5/2025,11/6/2025
CNY,10,3.8048,0.0030,ჩინური იუანი,11/4/2025,11/5/2025
CNY,10,3.8078,0.0056,ჩინური იუანი,11/3/2025,11/4/2025
CNY,10,3.8134,0.0027,ჩინური იუანი,10/31/2025,11/1/2025
CNY,10,3.8161,0.0085,ჩინური იუანი,10/31/2025,10/31/2025
CNY,10,3.8246,0.0083,ჩინური იუანი,10/29/2025,10/30/2025
CNY,10,3.8329,0.0113,ჩინური იუანი,10/28/2025,10/29/2025
CNY,10,3.8216,0.0032,ჩინური იუანი,10/27/2025,10/28/2025
CNY,10,3.8248,0.0065,ჩინური იუანი,10/24/2025,10/25/2025
CNY,10,3.8183,0.0142,ჩინური იუანი,10/23/2025,10/24/2025
CNY,10,3.8041,0.0036,ჩინური იუანი,10/22/2025,10/23/2025
CNY,10,3.8077,0.0065,ჩინური იუანი,10/21/2025,10/22/2025
CNY,10,3.8012,0.0013,ჩინური იუანი,10/20/2025,10/21/2025
CNY,10,3.7999,0.0024,ჩინური იუანი,10/17/2025,10/18/2025
CNY,10,3.8023,0.0014,ჩინური იუანი,10/16/2025,10/17/2025
CNY,10,3.8037,0.0025,ჩინური იუანი,10/15/2025,10/16/2025
CNY,10,3.8012,0.0059,ჩინური იუანი,10/13/2025,10/14/2025
CNY,10,3.8071,0.0007,ჩინური იუანი,10/10/2025,10/11/2025
CNY,10,3.8078,0.0016,ჩინური იუანი,10/9/2025,10/10/2025
CNY,10,3.8094,0.0002,ჩინური იუანი,10/8/2025,10/9/2025
CNY,10,3.8096,0.0100,ჩინური იუანი,10/7/2025,10/8/2025
CNY,10,3.8196,0.0052,ჩინური იუანი,10/6/2025,10/7/2025
CNY,10,3.8248,0.0035,ჩინური იუანი,10/6/2025,10/4/2025
CNY,10,3.8283,0.0007,ჩინური იუანი,10/2/2025,10/3/2025
CNY,10,3.8276,0.0003,ჩინური იუანი,10/1/2025,10/2/2025
CNY,10,3.8279,0.0240,ჩინური იუანი,9/30/2025,10/1/2025
CNY,10,3.8039,0.0095,ჩინური იუანი,9/29/2025,9/30/2025
CNY,10,3.7944,0.0121,ჩინური იუანი,9/26/2025,9/27/2025
CNY,10,3.8065,0.0016,ჩინური იუანი,9/25/2025,9/26/2025
CNY,10,3.8049,0.0123,ჩინური იუანი,9/24/2025,9/25/2025
CNY,10,3.8172,0.0151,ჩინური იუანი,9/23/2025,9/24/2025
CNY,10,3.8323,0.0202,ჩინური იუანი,9/22/2025,9/23/2025
CNY,10,3.8525,0.0027,ჩინური იუანი,9/19/2025,9/20/2025
CNY,10,3.8498,0.0290,ჩინური იუანი,9/18/2025,9/19/2025
CNY,10,3.8208,0.0149,ჩინური იუანი,9/17/2025,9/18/2025
CNY,10,3.8059,0.0075,ჩინური იუანი,9/16/2025,9/17/2025
CNY,10,3.7984,0.0068,ჩინური იუანი,9/15/2025,9/16/2025
CNY,10,3.7916,0.0099,ჩინური იუანი,9/12/2025,9/13/2025
CNY,10,3.7817,0.0018,ჩინური იუანი,9/11/2025,9/12/2025
CNY,10,3.7799,0.0005,ჩინური იუანი,9/10/2025,9/11/2025
CNY,10,3.7804,0.0043,ჩინური იუანი,9/9/2025,9/10/2025
CNY,10,3.7761,0.0032,ჩინური იუანი,9/8/2025,9/9/2025
CNY,10,3.7729,0.0003,ჩინური იუანი,9/5/2025,9/6/2025
CNY,10,3.7726,0.0015,ჩინური იუანი,9/4/2025,9/5/2025
CNY,10,3.7741,0.0048,ჩინური იუანი,9/3/2025,9/4/2025
CNY,10,3.7693,0.0067,ჩინური იუანი,9/2/2025,9/3/2025
CNY,10,3.7760,0.0016,ჩინური იუანი,9/1/2025,9/2/2025
CNY,10,3.7776,0.0124,ჩინური იუანი,8/29/2025,8/30/2025
CNY,10,3.7652,0.0020,ჩინური იუანი,8/27/2025,8/28/2025
CNY,10,3.7672,0.0034,ჩინური იუანი,8/26/2025,8/27/2025
CNY,10,3.7706,0.0028,ჩინური იუანი,8/25/2025,8/26/2025
CNY,10,3.7678,0.0029,ჩინური იუანი,8/22/2025,8/23/2025
CNY,10,3.7707,0.0084,ჩინური იუანი,8/21/2025,8/22/2025
CNY,10,3.7623,0.0043,ჩინური იუანი,8/20/2025,8/21/2025
CNY,10,3.7580,0.0012,ჩინური იუანი,8/19/2025,8/20/2025
CNY,10,3.7568,0.0058,ჩინური იუანი,8/18/2025,8/19/2025
CNY,10,3.7626,0.0391,ჩინური იუანი,8/15/2025,8/16/2025
CNY,10,3.8017,0.0071,ჩინური იუანი,8/14/2025,8/15/2025
CNY,10,3.7946,0.0471,ჩინური იუანი,8/13/2025,8/14/2025
CNY,10,3.7475,0.0040,ჩინური იუანი,8/12/2025,8/13/2025
CNY,10,3.7515,0.0019,ჩინური იუანი,8/11/2025,8/12/2025
CNY,10,3.7534,0.0035,ჩინური იუანი,8/8/2025,8/9/2025
CNY,10,3.7569,0.0005,ჩინური იუანი,8/7/2025,8/8/2025
CNY,10,3.7564,0.0023,ჩინური იუანი,8/6/2025,8/7/2025
CNY,10,3.7587,0.0077,ჩინური იუანი,8/5/2025,8/6/2025
CNY,10,3.7664,0.0158,ჩინური იუანი,8/4/2025,8/5/2025
CNY,10,3.7506,0.0099,ჩინური იუანი,8/1/2025,8/2/2025
CNY,10,3.7605,0.0088,ჩინური იუანი,7/31/2025,8/1/2025
CNY,10,3.7693,0.0032,ჩინური იუანი,7/30/2025,7/31/2025
CNY,10,3.7725,0.0014,ჩინური იუანი,7/29/2025,7/30/2025
CNY,10,3.7739,0.0049,ჩინური იუანი,7/28/2025,7/29/2025
CNY,10,3.7788,0.0070,ჩინური იუანი,7/25/2025,7/26/2025
CNY,10,3.7858,0.0013,ჩინური იუანი,7/24/2025,7/25/2025
CNY,10,3.7845,0.0067,ჩინური იუანი,7/23/2025,7/24/2025
CNY,10,3.7778,0.0005,ჩინური იუანი,7/22/2025,7/23/2025
CNY,10,3.7783,0.0001,ჩინური იუანი,7/21/2025,7/22/2025
CNY,10,3.7782,0.0010,ჩინური იუანი,7/18/2025,7/19/2025
CNY,10,3.7772,0.0014,ჩინური იუანი,7/17/2025,7/18/2025
CNY,10,3.7786,0.0044,ჩინური იუანი,7/16/2025,7/17/2025
CNY,10,3.7830,0.0048,ჩინური იუანი,7/15/2025,7/16/2025
CNY,10,3.7878,0.0013,ჩინური იუანი,7/14/2025,7/15/2025
CNY,10,3.7891,0.0014,ჩინური იუანი,7/11/2025,7/12/2025
CNY,10,3.7877,0.0035,ჩინური იუანი,7/10/2025,7/11/2025
CNY,10,3.7842,0.0036,ჩინური იუანი,7/9/2025,7/10/2025
CNY,10,3.7878,0.0007,ჩინური იუანი,7/8/2025,7/9/2025
CNY,10,3.7885,0.0079,ჩინური იუანი,7/7/2025,7/8/2025
CNY,10,3.7964,0.0015,ჩინური იუანი,7/4/2025,7/5/2025
CNY,10,3.7979,0.0029,ჩინური იუანი,7/3/2025,7/4/2025
CNY,10,3.7950,0.0051,ჩინური იუანი,7/2/2025,7/3/2025
CNY,10,3.8001,0.0004,ჩინური იუანი,7/1/2025,7/2/2025
CNY,10,3.8005,0.0030,ჩინური იუანი,6/30/2025,7/1/2025
CNY,10,3.7975,0.0016,ჩინური იუანი,6/27/2025,6/28/2025
CNY,10,3.7991,0.0007,ჩინური იუანი,6/26/2025,6/27/2025
CNY,10,3.7984,0.0003,ჩინური იუანი,6/25/2025,6/26/2025
CNY,10,3.7987,0.0063,ჩინური იუანი,6/24/2025,6/25/2025
CNY,10,3.7924,0.0051,ჩინური იუანი,6/23/2025,6/24/2025
CNY,10,3.7975,0.0032,ჩინური იუანი,6/20/2025,6/21/2025
CNY,10,3.7943,0.0002,ჩინური იუანი,6/19/2025,6/20/2025
CNY,10,3.7945,0.0039,ჩინური იუანი,6/18/2025,6/19/2025
CNY,10,3.7984,0.0022,ჩინური იუანი,6/17/2025,6/18/2025
CNY,10,3.8006,0.0008,ჩინური იუანი,6/16/2025,6/17/2025
CNY,10,3.7998,0.0039,ჩინური იუანი,6/13/2025,6/14/2025
CNY,10,3.8037,0.0041,ჩინური იუანი,6/12/2025,6/13/2025
CNY,10,3.7996,0.0009,ჩინური იუანი,6/11/2025,6/12/2025
CNY,10,3.8005,0.0029,ჩინური იუანი,6/10/2025,6/11/2025
CNY,10,3.8034,0.0001,ჩინური იუანი,6/9/2025,6/10/2025
CNY,10,3.8033,0.0022,ჩინური იუანი,6/6/2025,6/7/2025
CNY,10,3.8055,0.0052,ჩინური იუანი,6/5/2025,6/6/2025
CNY,10,3.8003,0.0005,ჩინური იუანი,6/4/2025,6/5/2025
CNY,10,3.8008,0.0047,ჩინური იუანი,6/3/2025,6/4/2025
CNY,10,3.7961,0.0034,ჩინური იუანი,6/2/2025,6/3/2025
CNY,10,3.7995,0.0043,ჩინური იუანი,5/30/2025,5/31/2025
CNY,10,3.8038,0.0012,ჩინური იუანი,5/29/2025,5/30/2025
CNY,10,3.8026,0.0005,ჩინური იუანი,5/28/2025,5/29/2025
CNY,10,3.8021,0.0091,ჩინური იუანი,5/27/2025,5/28/2025
CNY,10,3.8112,0.0114,ჩინური იუანი,5/23/2025,5/24/2025
CNY,10,3.7998,0.0042,ჩინური იუანი,5/22/2025,5/23/2025
CNY,10,3.8040,0.0089,ჩინური იუანი,5/21/2025,5/22/2025
CNY,10,3.7951,0.0055,ჩინური იუანი,5/20/2025,5/21/2025
CNY,10,3.8006,0.0042,ჩინური იუანი,5/19/2025,5/20/2025
CNY,10,3.8048,0.0005,ჩინური იუანი,5/16/2025,5/17/2025
CNY,10,3.8043,0.0039,ჩინური იუანი,5/15/2025,5/16/2025
CNY,10,3.8082,0.0027,ჩინური იუანი,5/14/2025,5/15/2025
CNY,10,3.8109,0.0174,ჩინური იუანი,5/13/2025,5/14/2025
CNY,10,3.7935,0.0080,ჩინური იუანი,5/8/2025,5/9/2025
CNY,10,3.8015,0.0048,ჩინური იუანი,5/7/2025,5/8/2025
CNY,10,3.8063,0.0275,ჩინური იუანი,5/6/2025,5/7/2025
CNY,10,3.7788,0.0009,ჩინური იუანი,5/5/2025,5/6/2025
CNY,10,3.7797,0.0005,ჩინური იუანი,5/2/2025,5/3/2025
CNY,10,3.7802,0.0039,ჩინური იუანი,5/1/2025,5/2/2025
CNY,10,3.7841,0.0008,ჩინური იუანი,4/30/2025,5/1/2025
CNY,10,3.7833,0.0156,ჩინური იუანი,4/29/2025,4/30/2025
CNY,10,3.7677,0.0052,ჩინური იუანი,4/28/2025,4/29/2025
CNY,10,3.7729,0.0007,ჩინური იუანი,4/25/2025,4/26/2025
CNY,10,3.7722,0.0002,ჩინური იუანი,4/24/2025,4/25/2025
CNY,10,3.7724,0.0123,ჩინური იუანი,4/23/2025,4/24/2025
CNY,10,3.7601,0.0077,ჩინური იუანი,4/22/2025,4/23/2025
CNY,10,3.7678,0.0001,ჩინური იუანი,4/17/2025,4/18/2025
CNY,10,3.7677,0.0029,ჩინური იუანი,4/16/2025,4/17/2025
CNY,10,3.7648,0.0016,ჩინური იუანი,4/15/2025,4/16/2025
CNY,10,3.7664,0.0073,ჩინური იუანი,4/14/2025,4/15/2025
CNY,10,3.7737,0.0075,ჩინური იუანი,4/11/2025,4/12/2025
CNY,10,3.7662,0.0105,ჩინური იუანი,4/10/2025,4/11/2025
CNY,10,3.7557,0.0130,ჩინური იუანი,4/8/2025,4/9/2025
CNY,10,3.7687,0.0180,ჩინური იუანი,4/7/2025,4/8/2025
CNY,10,3.7867,0.0024,ჩინური იუანი,4/4/2025,4/5/2025
CNY,10,3.7843,0.0147,ჩინური იუანი,4/3/2025,4/4/2025
CNY,10,3.7990,0.0018,ჩინური იუანი,4/2/2025,4/3/2025
CNY,10,3.8008,0.0107,ჩინური იუანი,4/1/2025,4/2/2025
CNY,10,3.8115,0.0016,ჩინური იუანი,3/31/2025,4/1/2025
CNY,10,3.8099,0.0040,ჩინური იუანი,3/28/2025,3/29/2025
CNY,10,3.8139,0.0043,ჩინური იუანი,3/27/2025,3/28/2025
CNY,10,3.8182,0.0100,ჩინური იუანი,3/26/2025,3/27/2025
CNY,10,3.8282,0.0069,ჩინური იუანი,3/25/2025,3/26/2025
CNY,10,3.8351,0.0099,ჩინური იუანი,3/24/2025,3/25/2025
CNY,10,3.8252,0.0056,ჩინური იუანი,3/21/2025,3/22/2025
CNY,10,3.8308,0.0196,ჩინური იუანი,3/20/2025,3/21/2025
CNY,10,3.8504,0.0046,ჩინური იუანი,3/19/2025,3/20/2025
CNY,10,3.8550,0.0175,ჩინური იუანი,3/18/2025,3/19/2025
CNY,10,3.8375,0.0000,ჩინური იუანი,3/17/2025,3/18/2025
CNY,10,3.8375,0.0045,ჩინური იუანი,3/14/2025,3/15/2025
CNY,10,3.8330,0.0013,ჩინური იუანი,3/13/2025,3/14/2025
CNY,10,3.8343,0.0210,ჩინური იუანი,3/12/2025,3/13/2025
CNY,10,3.8553,0.0308,ჩინური იუანი,3/11/2025,3/12/2025
CNY,10,3.8245,0.0155,ჩინური იუანი,3/10/2025,3/11/2025
CNY,10,3.8400,0.0008,ჩინური იუანი,3/7/2025,3/8/2025
CNY,10,3.8392,0.0038,ჩინური იუანი,3/6/2025,3/7/2025
CNY,10,3.8354,0.0025,ჩინური იუანი,3/5/2025,3/6/2025
CNY,10,3.8379,0.0049,ჩინური იუანი,3/4/2025,3/5/2025
CNY,10,3.8330,0.0425,ჩინური იუანი,2/28/2025,3/1/2025
CNY,10,3.8755,0.0014,ჩინური იუანი,2/27/2025,2/28/2025
CNY,10,3.8769,0.0002,ჩინური იუანი,2/26/2025,2/27/2025
CNY,10,3.8767,0.0059,ჩინური იუანი,2/25/2025,2/26/2025
CNY,10,3.8826,0.0166,ჩინური იუანი,2/24/2025,2/25/2025
CNY,10,3.8660,0.0102,ჩინური იუანი,2/21/2025,2/22/2025
CNY,10,3.8762,0.0147,ჩინური იუანი,2/20/2025,2/21/2025
CNY,10,3.8615,0.0109,ჩინური იუანი,2/19/2025,2/20/2025
CNY,10,3.8724,0.0066,ჩინური იუანი,2/18/2025,2/19/2025
CNY,10,3.8790,0.0251,ჩინური იუანი,2/17/2025,2/18/2025
CNY,10,3.9041,0.0436,ჩინური იუანი,2/14/2025,2/15/2025
CNY,10,3.8605,0.0174,ჩინური იუანი,2/13/2025,2/14/2025
CNY,10,3.8431,0.0107,ჩინური იუანი,2/12/2025,2/13/2025
CNY,10,3.8324,0.0253,ჩინური იუანი,2/11/2025,2/12/2025
CNY,10,3.8071,0.0262,ჩინური იუანი,2/10/2025,2/11/2025
CNY,10,3.8333,0.0202,ჩინური იუანი,2/7/2025,2/8/2025
CNY,10,3.8535,0.0280,ჩინური იუანი,2/6/2025,2/7/2025
CNY,10,3.8815,0.0356,ჩინური იუანი,2/5/2025,2/6/2025
CNY,10,3.9171,0.0035,ჩინური იუანი,2/4/2025,2/5/2025
CNY,10,3.9206,0.0221,ჩინური იუანი,2/3/2025,2/4/2025
CNY,10,3.9427,0.0273,ჩინური იუანი,1/31/2025,2/1/2025
CNY,10,3.9700,0.0032,ჩინური იუანი,1/30/2025,1/31/2025
CNY,10,3.9732,0.0025,ჩინური იუანი,1/29/2025,1/30/2025
CNY,10,3.9707,0.0005,ჩინური იუანი,1/28/2025,1/29/2025
CNY,10,3.9702,0.0107,ჩინური იუანი,1/27/2025,1/28/2025
CNY,10,3.9809,0.0528,ჩინური იუანი,1/24/2025,1/25/2025
CNY,10,3.9281,0.0007,ჩინური იუანი,1/23/2025,1/24/2025
CNY,10,3.9288,0.0141,ჩინური იუანი,1/22/2025,1/23/2025
CNY,10,3.9147,0.0247,ჩინური იუანი,1/21/2025,1/22/2025
CNY,10,3.8900,0.0132,ჩინური იუანი,1/20/2025,1/21/2025
CNY,10,3.8768,0.0015,ჩინური იუანი,1/17/2025,1/18/2025
CNY,10,3.8753,0.0045,ჩინური იუანი,1/16/2025,1/17/2025
CNY,10,3.8798,0.0007,ჩინური იუანი,1/15/2025,1/16/2025
CNY,10,3.8805,0.0218,ჩინური იუანი,1/14/2025,1/15/2025
CNY,10,3.8587,0.0024,ჩინური იუანი,1/13/2025,1/14/2025
CNY,10,3.8611,0.0078,ჩინური იუანი,1/10/2025,1/11/2025
CNY,10,3.8689,0.0041,ჩინური იუანი,1/9/2025,1/10/2025
CNY,10,3.8730,0.0271,ჩინური იუანი,1/8/2025,1/9/2025
CNY,10,3.8459,0.0015,ჩინური იუანი,1/6/2025,1/7/2025
CNY,10,3.8474,0.0075,ჩინური იუანი,1/3/2025,1/4/2025
CNY,10,3.8549,0.0097,ჩინური იუანი,12/31/2024,1/1/2025
CNY,10,3.8452,0.0170,ჩინური იუანი,12/30/2024,12/31/2024
CNY,10,3.8282,0.0110,ჩინური იუანი,12/27/2024,12/28/2024
CNY,10,3.8392,0.0148,ჩინური იუანი,12/26/2024,12/27/2024
CNY,10,3.8540,0.0007,ჩინური იუანი,12/25/2024,12/26/2024
CNY,10,3.8533,0.0003,ჩინური იუანი,12/24/2024,12/25/2024
CNY,10,3.8536,0.0061,ჩინური იუანი,12/23/2024,12/24/2024
CNY,10,3.8475,0.0022,ჩინური იუანი,12/20/2024,12/21/2024
CNY,10,3.8497,0.0031,ჩინური იუანი,12/19/2024,12/20/2024
CNY,10,3.8466,0.0130,ჩინური იუანი,12/18/2024,12/19/2024
CNY,10,3.8596,0.0062,ჩინური იუანი,12/17/2024,12/18/2024
CNY,10,3.8658,0.0444,ჩინური იუანი,12/16/2024,12/17/2024
CNY,10,3.9102,0.0138,ჩინური იუანი,12/13/2024,12/14/2024
CNY,10,3.9240,0.0276,ჩინური იუანი,12/12/2024,12/13/2024
CNY,10,3.8964,0.0442,ჩინური იუანი,12/11/2024,12/12/2024
CNY,10,3.8522,0.0072,ჩინური იუანი,12/10/2024,12/11/2024
CNY,10,3.8450,0.0251,ჩინური იუანი,12/9/2024,12/10/2024
CNY,10,3.8199,0.0724,ჩინური იუანი,12/6/2024,12/7/2024
CNY,10,3.8923,0.0217,ჩინური იუანი,12/5/2024,12/6/2024
CNY,10,3.9140,0.0314,ჩინური იუანი,12/4/2024,12/5/2024
CNY,10,3.9454,0.0302,ჩინური იუანი,12/3/2024,12/4/2024
CNY,10,3.9152,0.0763,ჩინური იუანი,12/2/2024,12/3/2024
CNY,10,3.8389,0.0583,ჩინური იუანი,11/29/2024,11/30/2024
CNY,10,3.7806,0.0016,ჩინური იუანი,11/28/2024,11/29/2024
CNY,10,3.7822,0.0008,ჩინური იუანი,11/27/2024,11/28/2024
CNY,10,3.7814,0.0046,ჩინური იუანი,11/26/2024,11/27/2024
CNY,10,3.7860,0.0070,ჩინური იუანი,11/25/2024,11/26/2024
CNY,10,3.7790,0.0096,ჩინური იუანი,11/22/2024,11/23/2024
CNY,10,3.7886,0.0041,ჩინური იუანი,11/21/2024,11/22/2024
CNY,10,3.7927,0.0086,ჩინური იუანი,11/20/2024,11/21/2024
CNY,10,3.7841,0.0138,ჩინური იუანი,11/19/2024,11/20/2024
CNY,10,3.7703,0.0085,ჩინური იუანი,11/18/2024,11/19/2024
CNY,10,3.7788,0.0066,ჩინური იუანი,11/15/2024,11/16/2024
CNY,10,3.7722,0.0237,ჩინური იუანი,11/14/2024,11/15/2024
CNY,10,3.7959,0.0200,ჩინური იუანი,11/13/2024,11/14/2024
CNY,10,3.7759,0.0167,ჩინური იუანი,11/12/2024,11/13/2024
CNY,10,3.7926,0.0110,ჩინური იუანი,11/11/2024,11/12/2024
CNY,10,3.8036,0.0123,ჩინური იუანი,11/8/2024,11/9/2024
CNY,10,3.8159,0.0123,ჩინური იუანი,11/7/2024,11/8/2024
CNY,10,3.8036,0.0321,ჩინური იუანი,11/6/2024,11/7/2024
CNY,10,3.8357,0.0090,ჩინური იუანი,11/5/2024,11/6/2024
CNY,10,3.8447,0.0176,ჩინური იუანი,11/4/2024,11/5/2024
CNY,10,3.8271,0.0258,ჩინური იუანი,11/1/2024,11/2/2024
CNY,10,3.8529,0.0040,ჩინური იუანი,10/31/2024,11/1/2024
CNY,10,3.8569,0.0166,ჩინური იუანი,10/30/2024,10/31/2024
CNY,10,3.8403,0.0161,ჩინური იუანი,10/29/2024,10/30/2024
CNY,10,3.8242,0.0066,ჩინური იუანი,10/28/2024,10/29/2024
CNY,10,3.8176,0.0017,ჩინური იუანი,10/25/2024,10/26/2024
CNY,10,3.8193,0.0098,ჩინური იუანი,10/24/2024,10/25/2024
CNY,10,3.8095,0.0191,ჩინური იუანი,10/23/2024,10/24/2024
CNY,10,3.8286,0.0035,ჩინური იუანი,10/22/2024,10/23/2024
CNY,10,3.8251,0.0028,ჩინური იუანი,10/21/2024,10/22/2024
CNY,10,3.8223,0.0068,ჩინური იუანი,10/18/2024,10/19/2024
CNY,10,3.8155,0.0007,ჩინური იუანი,10/17/2024,10/18/2024
CNY,10,3.8162,0.0174,ჩინური იუანი,10/16/2024,10/17/2024
CNY,10,3.8336,0.0240,ჩინური იუანი,10/15/2024,10/16/2024
CNY,10,3.8576,0.0051,ჩინური იუანი,10/11/2024,10/12/2024
CNY,10,3.8525,0.0045,ჩინური იუანი,10/10/2024,10/11/2024
CNY,10,3.8570,0.0037,ჩინური იუანი,10/9/2024,10/10/2024
CNY,10,3.8607,0.0504,ჩინური იუანი,10/8/2024,10/9/2024
CNY,10,3.9111,0.0138,ჩინური იუანი,10/7/2024,10/8/2024
CNY,10,3.8973,0.0027,ჩინური იუანი,10/4/2024,10/5/2024
CNY,10,3.8946,0.0011,ჩინური იუანი,10/3/2024,10/4/2024
CNY,10,3.8935,0.0019,ჩინური იუანი,10/2/2024,10/3/2024
CNY,10,3.8916,0.0017,ჩინური იუანი,10/1/2024,10/2/2024
CNY,10,3.8933,0.0001,ჩინური იუანი,9/30/2024,10/1/2024
CNY,10,3.8932,0.0020,ჩინური იუანი,9/27/2024,9/28/2024
CNY,10,3.8912,0.0088,ჩინური იუანი,9/26/2024,9/27/2024
CNY,10,3.8824,0.0053,ჩინური იუანი,9/25/2024,9/26/2024
CNY,10,3.8771,0.0141,ჩინური იუანი,9/24/2024,9/25/2024
CNY,10,3.8630,0.0038,ჩინური იუანი,9/23/2024,9/24/2024
CNY,10,3.8668,0.0116,ჩინური იუანი,9/20/2024,9/21/2024
CNY,10,3.8552,0.0239,ჩინური იუანი,9/19/2024,9/20/2024
CNY,10,3.8313,0.0273,ჩინური იუანი,9/18/2024,9/19/2024
CNY,10,3.8040,0.0018,ჩინური იუანი,9/17/2024,9/18/2024
CNY,10,3.8022,0.0020,ჩინური იუანი,9/16/2024,9/17/2024
CNY,10,3.8042,0.0150,ჩინური იუანი,9/13/2024,9/14/2024
CNY,10,3.7892,0.0028,ჩინური იუანი,9/12/2024,9/13/2024
CNY,10,3.7920,0.0051,ჩინური იუანი,9/11/2024,9/12/2024
CNY,10,3.7869,0.0002,ჩინური იუანი,9/10/2024,9/11/2024
CNY,10,3.7867,0.0161,ჩინური იუანი,9/9/2024,9/10/2024
CNY,10,3.8028,0.0022,ჩინური იუანი,9/6/2024,9/7/2024
CNY,10,3.8006,0.0132,ჩინური იუანი,9/5/2024,9/6/2024
CNY,10,3.7874,0.0089,ჩინური იუანი,9/4/2024,9/5/2024
CNY,10,3.7785,0.0029,ჩინური იუანი,9/3/2024,9/4/2024
CNY,10,3.7814,0.0139,ჩინური იუანი,9/2/2024,9/3/2024
CNY,10,3.7953,0.0009,ჩინური იუანი,8/30/2024,8/31/2024
CNY,10,3.7944,0.0074,ჩინური იუანი,8/29/2024,8/30/2024
CNY,10,3.7870,0.0059,ჩინური იუანი,8/27/2024,8/28/2024
CNY,10,3.7929,0.0128,ჩინური იუანი,8/26/2024,8/27/2024
CNY,10,3.7801,0.0159,ჩინური იუანი,8/23/2024,8/24/2024
CNY,10,3.7960,0.0020,ჩინური იუანი,8/22/2024,8/23/2024
CNY,10,3.7940,0.0156,ჩინური იუანი,8/21/2024,8/22/2024
CNY,10,3.7784,0.0138,ჩინური იუანი,8/20/2024,8/21/2024
CNY,10,3.7646,0.0098,ჩინური იუანი,8/19/2024,8/20/2024
CNY,10,3.7548,0.0068,ჩინური იუანი,8/16/2024,8/17/2024
CNY,10,3.7548,0.0068,ჩინური იუანი,8/16/2024,8/17/2024
CNY,10,3.7616,0.0090,ჩინური იუანი,8/15/2024,8/16/2024
CNY,10,3.7706,0.0079,ჩინური იუანი,8/14/2024,8/15/2024
CNY,10,3.7627,0.0096,ჩინური იუანი,8/13/2024,8/14/2024
CNY,10,3.7531,0.0078,ჩინური იუანი,8/12/2024,8/13/2024
CNY,10,3.7609,0.0125,ჩინური იუანი,8/9/2024,8/10/2024
CNY,10,3.7734,0.0073,ჩინური იუანი,8/8/2024,8/9/2024
CNY,10,3.7661,0.0106,ჩინური იუანი,8/7/2024,8/8/2024
CNY,10,3.7767,0.0180,ჩინური იუანი,8/6/2024,8/7/2024
CNY,10,3.7947,0.0363,ჩინური იუანი,8/5/2024,8/6/2024
CNY,10,3.7584,0.0144,ჩინური იუანი,8/2/2024,8/3/2024
CNY,10,3.7440,0.0152,ჩინური იუანი,8/1/2024,8/2/2024
CNY,10,3.7592,0.0062,ჩინური იუანი,7/31/2024,8/1/2024
CNY,10,3.7530,0.0131,ჩინური იუანი,7/30/2024,7/31/2024
CNY,10,3.7399,0.0045,ჩინური იუანი,7/29/2024,7/30/2024
CNY,10,3.7354,0.0282,ჩინური იუანი,7/26/2024,7/27/2024
CNY,10,3.7636,0.0325,ჩინური იუანი,7/25/2024,7/26/2024
CNY,10,3.7311,0.0136,ჩინური იუანი,7/24/2024,7/25/2024
CNY,10,3.7447,0.0182,ჩინური იუანი,7/23/2024,7/24/2024
CNY,10,3.7265,0.0127,ჩინური იუანი,7/22/2024,7/23/2024
CNY,10,3.7265,0.0127,ჩინური იუანი,7/22/2024,7/23/2024
CNY,10,3.7138,0.0014,ჩინური იუანი,7/19/2024,7/20/2024
CNY,10,3.7124,0.0040,ჩინური იუანი,7/18/2024,7/19/2024
CNY,10,3.7164,0.0073,ჩინური იუანი,7/17/2024,7/18/2024
CNY,10,3.7091,0.0250,ჩინური იუანი,7/16/2024,7/17/2024
CNY,10,3.7341,0.0264,ჩინური იუანი,7/15/2024,7/16/2024
CNY,10,3.7605,0.0123,ჩინური იუანი,7/12/2024,7/13/2024
CNY,10,3.7482,0.0298,ჩინური იუანი,7/11/2024,7/12/2024
CNY,10,3.7780,0.0052,ჩინური იუანი,7/10/2024,7/11/2024
CNY,10,3.7832,0.0142,ჩინური იუანი,7/9/2024,7/10/2024
CNY,10,3.7690,0.0317,ჩინური იუანი,7/8/2024,7/9/2024
CNY,10,3.8007,0.0313,ჩინური იუანი,7/5/2024,7/6/2024
CNY,10,3.8320,0.0171,ჩინური იუანი,7/4/2024,7/5/2024
CNY,10,3.8491,0.0070,ჩინური იუანი,7/3/2024,7/4/2024
CNY,10,3.8421,0.0126,ჩინური იუანი,7/2/2024,7/3/2024
CNY,10,3.8547,0.0146,ჩინური იუანი,7/1/2024,7/2/2024
CNY,10,3.8693,0.0280,ჩინური იუანი,6/28/2024,6/29/2024
CNY,10,3.8973,0.0136,ჩინური იუანი,6/27/2024,6/28/2024
CNY,10,3.8837,0.0209,ჩინური იუანი,6/26/2024,6/27/2024
CNY,10,3.9046,0.0428,ჩინური იუანი,6/25/2024,6/26/2024
